timestamp,asset,side,quantity,entry_price,exit_price,profit_loss,balance
2025-03-01 09:30:00,AMZN,SELL,12,541.79,564.59,-273.6,9726.4
2025-03-01 09:30:10,MSFT,BUY,136,1732.41,1696.34,-4905.52,4820.88
2025-03-01 09:30:20,AMZN,SELL,107,481.79,486.3,-482.57,4338.31
2025-03-01 09:30:30,NVDA,BUY,137,305.8,315.39,1313.83,5652.14
2025-03-01 09:30:40,MSFT,SELL,66,1370.64,1302.98,4465.56,10117.7
2025-03-01 09:30:50,MSFT,SELL,156,1992.44,2074.25,-12762.36,-2644.66
2025-03-01 09:31:00,TSLA,SELL,51,1150.26,1191.67,-2111.91,-4756.57
2025-03-01 09:31:10,TSLA,SELL,166,1991.25,2061.49,-11659.84,-16416.41
2025-03-01 09:31:20,AMZN,BUY,121,1627.86,1649.25,2588.19,-13828.22
2025-03-01 09:31:30,AMZN,BUY,182,358.79,347.91,-1980.16,-15808.38
2025-03-01 09:31:40,TSLA,BUY,150,2441.52,2447.37,877.5,-14930.88
2025-03-01 09:31:50,TSLA,BUY,142,989.82,1011.71,3108.38,-11822.5
2025-03-01 09:32:00,MSFT,BUY,29,370.71,361.8,-258.39,-12080.89
2025-03-01 09:32:10,AAPL,SELL,74,666.83,641.58,1868.5,-10212.39
2025-03-01 09:32:20,TSLA,SELL,125,2415.93,2416.78,-106.25,-10318.64
2025-03-01 09:32:30,GOOG,BUY,172,1514.17,1574.47,10371.6,52.96
2025-03-01 09:32:40,AMZN,BUY,109,1776.93,1752.77,-2633.44,-2580.48
2025-03-01 09:32:50,MSFT,BUY,63,2341.25,2389.53,3041.64,461.16
2025-03-01 09:33:00,AMZN,BUY,182,2995.71,2934.93,-11061.96,-10600.8
2025-03-01 09:33:10,AMZN,SELL,107,1820.91,1873.91,-5671.0,-16271.8
2025-03-01 09:33:20,AMZN,SELL,160,597.89,571.5,4222.4,-12049.4
2025-03-01 09:33:30,AAPL,SELL,10,865.25,872.12,-68.7,-12118.1
2025-03-01 09:33:40,AAPL,BUY,164,363.92,350.07,-2271.4,-14389.5
2025-03-01 09:33:50,NVDA,SELL,175,1745.34,1817.56,-12638.5,-27028.0
2025-03-01 09:34:00,AAPL,SELL,28,974.39,1010.53,-1011.92,-28039.92
2025-03-01 09:34:10,GOOG,SELL,21,569.52,563.4,128.52,-27911.4
2025-03-01 09:34:20,GOOG,BUY,150,2009.15,2073.05,9585.0,-18326.4
2025-03-01 09:34:30,NVDA,BUY,93,153.47,155.4,179.49,-18146.91
2025-03-01 09:34:40,TSLA,BUY,76,859.35,890.24,2347.64,-15799.27
2025-03-01 09:34:50,AAPL,BUY,189,2320.87,2315.7,-977.13,-16776.4
2025-03-01 09:35:00,AMZN,SELL,80,521.95,506.83,1209.6,-15566.8
2025-03-01 09:35:10,AAPL,SELL,196,771.05,750.25,4076.8,-11490.0
2025-03-01 09:35:20,MSFT,SELL,165,2746.63,2744.12,414.15,-11075.85
2025-03-01 09:35:30,AAPL,SELL,104,570.0,570.44,-45.76,-11121.61
2025-03-01 09:35:40,AAPL,SELL,84,1486.46,1448.24,3210.48,-7911.13
2025-03-01 09:35:50,GOOG,SELL,52,2853.62,2827.6,1353.04,-6558.09
2025-03-01 09:36:00,TSLA,BUY,178,1002.15,1046.33,7864.04,1305.95
2025-03-01 09:36:10,AAPL,SELL,57,890.65,905.32,-836.19,469.76
2025-03-01 09:36:20,MSFT,BUY,102,529.4,551.9,2295.0,2764.76
2025-03-01 09:36:30,AAPL,SELL,105,1465.6,1410.85,5748.75,8513.51
2025-03-01 09:36:40,AAPL,BUY,189,762.47,796.04,6344.73,14858.24
2025-03-01 09:36:50,MSFT,SELL,150,567.13,548.95,2727.0,17585.24
2025-03-01 09:37:00,AMZN,BUY,24,793.87,803.34,227.28,17812.52
2025-03-01 09:37:10,TSLA,SELL,121,2182.12,2231.1,-5926.58,11885.94
2025-03-01 09:37:20,MSFT,SELL,147,1886.62,1795.29,13425.51,25311.45
2025-03-01 09:37:30,AMZN,SELL,159,1145.69,1156.79,-1764.9,23546.55
2025-03-01 09:37:40,NVDA,SELL,86,999.42,989.08,889.24,24435.79
2025-03-01 09:37:50,MSFT,BUY,190,2648.94,2551.2,-18570.6,5865.19
2025-03-01 09:38:00,AMZN,SELL,46,1743.74,1743.16,26.68,5891.87
2025-03-01 09:38:10,TSLA,BUY,165,2794.66,2747.39,-7799.55,-1907.68
2025-03-01 09:38:20,AAPL,SELL,24,648.91,673.32,-585.84,-2493.52
2025-03-01 09:38:30,GOOG,BUY,134,702.15,690.34,-1582.54,-4076.06
2025-03-01 09:38:40,TSLA,BUY,25,1878.2,1864.12,-352.0,-4428.06
2025-03-01 09:38:50,GOOG,BUY,137,2941.86,3017.04,10299.66,5871.6
2025-03-01 09:39:00,AMZN,BUY,24,2091.88,2180.1,2117.28,7988.88
2025-03-01 09:39:10,AMZN,BUY,77,2080.01,2179.59,7667.66,15656.54
2025-03-01 09:39:20,NVDA,SELL,185,1917.99,1836.97,14988.7,30645.24
2025-03-01 09:39:30,AAPL,BUY,115,1873.52,1849.71,-2738.15,27907.09
2025-03-01 09:39:40,TSLA,BUY,66,1504.91,1549.86,2966.7,30873.79
2025-03-01 09:39:50,TSLA,SELL,144,378.98,368.74,1474.56,32348.35
2025-03-01 09:40:00,AMZN,BUY,83,2049.62,2076.83,2258.43,34606.78
2025-03-01 09:40:10,MSFT,SELL,192,2768.62,2853.45,-16287.36,18319.42
2025-03-01 09:40:20,NVDA,SELL,122,2702.35,2773.43,-8671.76,9647.66
2025-03-01 09:40:30,NVDA,BUY,38,2204.46,2267.25,2386.02,12033.68
2025-03-01 09:40:40,AAPL,SELL,143,1865.03,1799.97,9303.58,21337.26
2025-03-01 09:40:50,NVDA,SELL,95,2360.69,2387.79,-2574.5,18762.76
2025-03-01 09:41:00,GOOG,SELL,17,1142.13,1174.6,-551.99,18210.77
2025-03-01 09:41:10,AAPL,BUY,119,2058.91,1994.34,-7683.83,10526.94
2025-03-01 09:41:20,TSLA,SELL,185,805.61,803.08,468.05,10994.99
2025-03-01 09:41:30,NVDA,BUY,174,279.32,277.87,-252.3,10742.69
2025-03-01 09:41:40,AMZN,BUY,81,2192.88,2132.64,-4879.44,5863.25
2025-03-01 09:41:50,NVDA,BUY,144,2901.88,2894.34,-1085.76,4777.49
2025-03-01 09:42:00,TSLA,BUY,38,1179.91,1212.88,1252.86,6030.35
2025-03-01 09:42:10,AAPL,SELL,103,2814.19,2845.87,-3263.04,2767.31
2025-03-01 09:42:20,MSFT,BUY,144,2546.6,2667.91,17468.64,20235.95
2025-03-01 09:42:30,MSFT,SELL,140,1039.81,1022.2,2465.4,22701.35
2025-03-01 09:42:40,AMZN,BUY,169,1545.11,1472.02,-12352.21,10349.14
2025-03-01 09:42:50,NVDA,BUY,188,2352.43,2285.92,-12503.88,-2154.74
2025-03-01 09:43:00,AAPL,BUY,154,1362.25,1385.57,3591.28,1436.54
2025-03-01 09:43:10,AAPL,BUY,17,2034.32,2015.62,-317.9,1118.64
2025-03-01 09:43:20,AMZN,BUY,152,1069.16,1037.26,-4848.8,-3730.16
2025-03-01 09:43:30,AAPL,SELL,63,388.66,401.75,-824.67,-4554.83
2025-03-01 09:43:40,AMZN,BUY,154,2157.14,2129.96,-4185.72,-8740.55
2025-03-01 09:43:50,NVDA,BUY,55,2919.99,2859.47,-3328.6,-12069.15
2025-03-01 09:44:00,AMZN,BUY,66,467.51,461.43,-401.28,-12470.43
2025-03-01 09:44:10,AMZN,BUY,56,2691.56,2632.23,-3322.48,-15792.91
2025-03-01 09:44:20,MSFT,BUY,169,1721.95,1649.08,-12315.03,-28107.94
2025-03-01 09:44:30,AAPL,BUY,175,1361.13,1307.25,-9429.0,-37536.94
2025-03-01 09:44:40,GOOG,BUY,58,2435.22,2556.09,7010.46,-30526.48
2025-03-01 09:44:50,MSFT,SELL,47,609.61,626.87,-811.22,-31337.7
2025-03-01 09:45:00,NVDA,SELL,89,953.87,986.15,-2872.92,-34210.62
2025-03-01 09:45:10,AAPL,BUY,80,818.1,795.81,-1783.2,-35993.82
2025-03-01 09:45:20,AAPL,BUY,86,888.59,908.51,1713.12,-34280.7
2025-03-01 09:45:30,TSLA,BUY,11,2378.17,2366.85,-124.52,-34405.22
2025-03-01 09:45:40,NVDA,SELL,35,2494.52,2462.26,1129.1,-33276.12
2025-03-01 09:45:50,AMZN,BUY,89,2645.37,2624.7,-1839.63,-35115.75
2025-03-01 09:46:00,GOOG,SELL,110,1013.31,1010.09,354.2,-34761.55
2025-03-01 09:46:10,AAPL,BUY,22,2581.36,2581.03,-7.26,-34768.81
2025-03-01 09:46:20,TSLA,SELL,75,1197.11,1138.47,4398.0,-30370.81
2025-03-01 09:46:30,GOOG,BUY,140,2030.89,2087.36,7905.8,-22465.01
2025-03-01 09:46:40,AAPL,BUY,50,2123.94,2118.43,-275.5,-22740.51
2025-03-01 09:46:50,GOOG,SELL,45,875.53,845.57,1348.2,-21392.31
