timestamp,asset,side,quantity,entry_price,exit_price,profit_loss,balance
2025-03-01 09:30:00,NVDA,SELL,29.0,181.42191950373507,180.38365545964288,-30.10965727867344,9969.890342721326
2025-03-01 09:31:00,MSFT,BUY,182.0,2484.9298821289417,2485.1304804359424,36.50889187413577,9983.351637840158
2025-03-01 09:32:00,NFLX,BUY,38.0,396.9754621379618,396.99371834948977,0.6937360380622977,10059.707484477365
2025-03-01 09:33:00,NVDA,BUY,76.0,1773.306824263329,1771.6857093386564,-123.20473427511843,9936.502750202248
2025-03-01 09:34:00,NVDA,BUY,,3243.2426771789565,3241.9185754599193,,9770.990035322608
2025-03-01 09:35:00,AMZN,BUY,107.0,307.25658214541727,307.5059326395595,26.680502873217563,9818.93296439322
2025-03-01 09:36:00,AAPL,SELL,37.0,2711.3425278403706,2711.2908212173784,-1.9131450507129557,9817.019819342506
2025-03-01 09:37:00,AMZN,SELL,1.0,3300.9517130300687,3301.690546689576,0.738833659507236,9817.758653002014
2025-03-01 09:38:00,AAPL,BUY,83.0,3289.01006309034,3291.029004773067,167.5721596663425,9985.330812668357
2025-03-01 09:39:00,AAPL,BUY,8.0,1182.8166978862394,1183.0031737535335,1.4918069383529655,9991.119841152755
2025-03-01 09:40:00,MSFT,SELL,121.0,2398.0175179382154,2394.430348213433,-434.04753669869433,9557.07230445406
2025-03-01 09:41:00,GOOG,SELL,15.0,2314.489157539023,2314.6094831439973,1.8048840746155292,9568.980843392852
2025-03-01 09:42:00,NVDA,SELL,76.0,1561.7017923113767,1561.8507893190185,11.323772580777586,9482.583308889323
2025-03-01 09:43:00,NFLX,BUY,78.0,1593.8158684953166,1594.7898885605173,75.97356508565053,9558.556873974974
2025-03-01 09:44:00,TSLA,SELL,186.0,3077.5898473774573,3079.394819747176,335.72486076765927,9894.281734742633
2025-03-01 09:45:00,AMZN,SELL,89.0,1426.0409704293459,1426.780373879832,65.80690709326996,9960.088641835902
2025-03-01 09:46:00,TSLA,SELL,165.0,3464.7387614691165,3458.9503131921497,-955.0939656995297,9004.994676136374
2025-03-01 09:47:00,MSFT,SELL,98.0,356.1414019340886,355.44166339103225,-68.57437721952283,8936.42029891685
2025-03-01 09:48:00,MSFT,SELL,82.0,630.3678399008397,630.1224272900026,-20.123834088641615,8916.296464828209
2025-03-01 09:49:00,,SELL,43.0,733.6101134020945,731.6704493613934,-83.40555375014867,8832.89091107806
2025-03-01 09:50:00,NVDA,SELL,137.0,875.5126007709821,877.123452298211,220.68665923035576,9053.577570308416
2025-03-01 09:51:00,AAPL,BUY,21.0,554.5078366044265,554.9960989311561,10.253508861320938,9063.831079169737
2025-03-01 09:52:00,NVDA,BUY,196.0,3314.80340858423,3315.5492389140577,146.18274464621754,9210.013823815954
2025-03-01 09:53:00,MSFT,SELL,179.0,208.07245131812203,209.01372218396227,168.4874849854026,9378.501308801357
2025-03-01 09:54:00,MSFT,BUY,115.0,1157.1786312044608,1155.2844945858976,-217.8257111347625,9160.675597666594
2025-03-01 09:55:00,NVDA,BUY,131.0,1900.4503854409743,1900.5641023226924,14.896911505073604,9130.511715400375
2025-03-01 09:56:00,AMZN,SELL,195.0,425.596214590279,425.7128986395059,22.753389599251932,9934.168402644464
2025-03-01 09:57:00,TSLA,SELL,144.0,580.5344979733109,578.4642987273588,-298.1086914170937,9636.05971122737
2025-03-01 09:58:00,MSFT,BUY,113.0,2489.3209674934333,2488.050168785547,-143.600253991131,9492.45945723624
2025-03-01 09:59:00,AMZN,BUY,196.0,2725.794396443216,2725.031405565199,-149.5462120913835,9342.913245144857
2025-03-01 10:00:00,NFLX,SELL,67.0,1953.1262881258856,1952.0027601019606,-75.27637760297625,9267.63686754188
2025-03-01 10:01:00,GOOG,SELL,127.0,809.0578836007606,809.3637085950754,38.83977427797652,9266.932219420802
2025-03-01 10:02:00,AAPL,BUY,77.0,564.8310055588839,561.1690036901937,-281.97414388914956,8984.958075531653
2025-03-01 10:03:00,,BUY,16.0,2215.9158055041444,2216.3489012164214,6.9295313964321394,8991.887606928085
2025-03-01 10:04:00,GOOG,SELL,113.0,741.7310261343895,744.2465154483043,284.25029247237546,9276.13789940046
2025-03-01 10:05:00,MSFT,BUY,189.0,659.3948306929841,659.8687561056795,89.57190299942943,9365.70980239989
2025-03-01 10:06:00,AMZN,BUY,4.0,1591.6105667227048,1593.8324593938316,8.88757068450741,9374.597373084398
2025-03-01 10:07:00,GOOG,BUY,99.0,1240.3950668136172,1241.408900140556,100.36949936693782,9474.966872451336
2025-03-01 10:08:00,GOOG,SELL,19.0,980.7312836922373,979.1994333947467,-29.105155652320718,9445.861716799014
2025-03-01 10:09:00,AAPL,SELL,37.0,2532.6629630026105,2528.4579588151373,-155.58515493650657,9290.276561862507
2025-03-01 10:10:00,NFLX,BUY,22.0,3403.787697395213,3403.63339736264,-3.394600716601417,9286.881961145906
2025-03-01 10:11:00,NVDA,BUY,157.0,2041.2037805300358,2041.68011159229,74.78397677388989,9361.665937919795
2025-03-01 10:12:00,GOOG,BUY,76.0,2563.7556440627977,2563.921910252369,12.63623040740822,9374.302168327204
2025-03-01 10:13:00,TSLA,BUY,27.0,1073.6385155626608,1078.4690249911584,130.42375456943614,9504.725922896641
2025-03-01 10:14:00,GOOG,BUY,176.0,636.9045937800277,638.4406996236515,270.354628477804,9775.080551374445
2025-03-01 10:15:00,AMZN,BUY,10.0,652.4472302646138,649.5999899265302,-28.472403380836795,9746.608147993607
2025-03-01 10:16:00,MSFT,BUY,59.0,1853.9016060863094,1853.980469081861,4.652916737545411,9705.891392602554
2025-03-01 10:17:00,NVDA,SELL,153.0,1777.1772328896095,1778.2453875809506,163.427667775185,9869.31906037774
2025-03-01 10:18:00,GOOG,BUY,98.0,1852.223117879178,1854.8186199105555,254.35919907499147,10123.678259452732
2025-03-01 10:19:00,AMZN,BUY,160.0,3181.9258940047193,3180.749685631382,-188.19333973398898,9935.484919718743
2025-03-01 10:20:00,NFLX,SELL,182.0,2774.1187868607176,2772.4092254864045,-311.1401701249888,9624.344749593754
