timestamp,asset,side,quantity,entry_price,exit_price,profit_loss,balance
2025-03-15 09:30,PLTR,BUY,73,33.932,34.452,37.96,25037.96
2025-03-15 09:42,PLTR,BUY,69,36.137,36.827,47.61,25085.57
2025-03-15 09:51,AMD,BUY,13,184.763,183.374,-18.057,25067.51
2025-03-15 10:13,COIN,BUY,44,283.922,279.034,-215.072,24852.44
2025-03-15 10:20,AMZN,BUY,76,203.284,199.63,-277.704,24574.74
2025-03-15 10:24,PLTR,BUY,531,34.695,34.416,-148.149,24426.59
2025-03-15 10:34,COIN,BUY,76,277.992,272.723,-400.444,24026.15
2025-03-15 10:38,GME,BUY,54,44.082,44.491,22.086,24048.24
2025-03-15 10:54,PLTR,BUY,71,33.82,34.486,47.286,24095.53
2025-03-15 11:10,NVDA,BUY,16,145.473,143.339,-34.144,24061.39
2025-03-15 11:25,AMZN,BUY,59,203.902,207.069,186.853,24248.24
2025-03-15 11:33,COIN,BUY,8,290.627,293.188,20.488,24268.73
2025-03-15 11:52,AMZN,BUY,11,209.826,212.458,28.952,24297.68
2025-03-15 12:09,PLTR,BUY,65,36.887,37.464,37.505,24335.19
2025-03-15 12:23,AMD,BUY,13,176.293,173.158,-40.755,24294.43
2025-03-15 12:46,GME,BUY,267,45.486,44.918,-151.656,24142.77
2025-03-15 12:55,COIN,BUY,51,290.807,292.803,101.796,24244.57
2025-03-15 13:03,COIN,BUY,8,279.434,282.514,24.64,24269.21
2025-03-15 13:09,COIN,BUY,8,272.105,274.291,17.488,24286.7
2025-03-15 13:30,GME,BUY,51,47.52,47.924,20.604,24307.3
2025-03-15 13:53,COIN,BUY,8,276.736,273.019,-29.736,24277.56
2025-03-15 14:05,NVDA,BUY,82,146.365,144.003,-193.684,24083.88
2025-03-15 14:10,AMD,BUY,87,171.434,170.457,-84.999,23998.88
2025-03-15 14:24,PLTR,BUY,537,33.506,34.094,315.756,24314.64
2025-03-15 14:34,PLTR,BUY,72,33.744,34.098,25.488,24340.13
2025-03-15 14:48,GME,BUY,56,43.393,42.827,-31.696,24308.43
2025-03-15 15:04,NVDA,BUY,83,145.288,146.507,101.177,24409.61
2025-03-15 15:06,NVDA,BUY,16,146.088,144.874,-19.424,24390.19
2025-03-15 15:19,GME,BUY,271,44.964,44.077,-240.377,24149.81
2025-03-15 15:25,GME,BUY,344,43.853,44.719,297.904,24447.71
2025-03-15 15:29,COIN,BUY,9,269.051,271.821,24.93,24472.64
2025-03-15 15:38,COIN,BUY,8,279.394,277.403,-15.928,24456.71
2025-03-15 15:51,COIN,BUY,43,283.854,278.746,-219.644,24237.07
2025-03-16 09:30,PLTR,BUY,69,34.981,34.287,-47.886,24189.18
2025-03-16 09:49,PLTR,BUY,345,35.048,35.559,176.295,24365.47
2025-03-16 09:57,TSLA,BUY,5,408.579,403.093,-27.43,24338.04
2025-03-16 10:08,TSLA,BUY,29,411.683,405.471,-180.148,24157.89
2025-03-16 10:19,GME,BUY,346,43.523,42.806,-248.082,23909.81
2025-03-16 10:29,COIN,BUY,63,281.144,282.616,92.736,24002.55
2025-03-16 10:41,NVDA,BUY,16,149.283,151.682,38.384,24040.93
2025-03-16 10:52,GME,BUY,53,44.763,43.922,-44.573,23996.36
2025-03-16 11:02,TSLA,BUY,28,414.448,406.499,-222.572,23773.79
2025-03-16 11:09,TSLA,BUY,36,408.395,406.27,-76.5,23697.29
2025-03-16 11:22,AMZN,BUY,84,210.426,214.019,301.812,23999.1
2025-03-16 11:35,COIN,BUY,8,279.813,284.118,34.44,24033.54
2025-03-16 11:44,PLTR,BUY,71,33.762,33.252,-36.21,23997.33
2025-03-16 11:54,GME,BUY,276,43.326,43.108,-60.168,23937.16
2025-03-16 12:09,AMD,BUY,80,185.453,182.93,-201.84,23735.32
2025-03-16 12:21,AMD,BUY,100,176.897,178.182,128.5,23863.82
2025-03-16 12:24,AMD,BUY,12,184.578,183.609,-11.628,23852.19
2025-03-16 12:27,COIN,BUY,42,280.614,284.612,167.916,24020.11
2025-03-16 12:32,TSLA,BUY,6,394.351,398.496,24.87,24044.98
2025-03-16 12:44,PLTR,BUY,67,35.664,34.961,-47.101,23997.88
2025-03-16 12:53,AMZN,BUY,60,198.531,201.932,204.06,24201.94
2025-03-16 13:03,AMD,BUY,13,174.771,173.591,-15.34,24186.6
2025-03-16 13:11,NVDA,BUY,85,142.091,140.051,-173.4,24013.2
2025-03-16 13:24,NVDA,BUY,103,144.565,142.11,-252.865,23760.33
2025-03-16 13:36,TSLA,BUY,44,399.833,395.106,-207.988,23552.34
2025-03-16 13:44,AMD,BUY,111,185.051,188.497,382.506,23934.85
2025-03-16 13:49,GME,BUY,53,44.435,44.728,15.529,23950.38
2025-03-16 14:05,PLTR,BUY,65,36.606,36.306,-19.5,23930.88
2025-03-16 14:20,TSLA,BUY,28,416.834,421.977,144.004,24074.88
2025-03-16 14:29,COIN,BUY,9,267.442,266.055,-12.483,24062.4
2025-03-16 14:45,TSLA,BUY,29,412.156,406.658,-159.442,23902.96
2025-03-16 14:52,AMZN,BUY,69,215.692,212.084,-248.952,23654.01
2025-03-16 15:06,COIN,BUY,63,280.96,284.427,218.421,23872.43
2025-03-16 15:14,GME,BUY,51,45.988,46.864,44.676,23917.11
2025-03-16 15:37,COIN,BUY,7,299.471,294.082,-37.723,23879.39
2025-03-16 15:44,COIN,BUY,42,280.251,275.057,-218.148,23661.24
2025-03-16 15:53,GME,BUY,344,42.926,42.098,-284.832,23376.41
2025-03-16 15:57,AMD,BUY,94,185.628,183.239,-224.566,23151.84
2025-03-17 09:30,AMZN,BUY,10,214.013,212.05,-19.63,23132.21
2025-03-17 09:42,COIN,BUY,40,288.059,283.637,-176.88,22955.33
2025-03-17 09:54,GME,BUY,309,46.308,45.585,-223.407,22731.92
2025-03-17 10:06,TSLA,BUY,41,407.113,398.983,-333.33,22398.59
2025-03-17 10:15,AMZN,BUY,92,212.874,211.334,-141.68,22256.91
2025-03-17 10:28,AMD,BUY,12,180.544,178.417,-25.524,22231.39
