timestamp,asset,side,quantity,entry_price,exit_price,profit_loss,balance
2025-03-20 09:30,GOOGL,BUY,2,190.529,190.672,0.286,15000.29
2025-03-20 09:38,KO,BUY,7,64.068,64.337,1.883,15002.17
2025-03-20 09:46,JPM,BUY,2,179.868,180.404,1.072,15003.24
2025-03-20 09:56,AMZN,BUY,2,212.803,212.631,-0.344,15002.9
2025-03-20 10:01,KO,BUY,6,64.689,64.63,-0.354,15002.55
2025-03-20 10:08,AAPL,BUY,1,263.988,265.005,1.017,15003.57
2025-03-20 10:16,KO,BUY,6,64.369,64.373,0.024,15003.59
2025-03-20 10:22,AAPL,BUY,1,262.62,262.372,-0.248,15003.34
2025-03-20 10:32,AAPL,BUY,1,262.564,263.175,0.611,15003.95
2025-03-20 10:44,MSFT,BUY,1,426.834,428.899,2.065,15006.02
2025-03-20 10:48,GOOGL,BUY,2,187.658,187.641,-0.034,15005.99
2025-03-20 10:56,AMZN,BUY,2,212.292,212.304,0.024,15006.01
2025-03-20 11:07,AAPL,BUY,1,263.264,263.031,-0.233,15005.78
2025-03-20 11:13,GOOGL,BUY,2,192.565,192.66,0.19,15005.97
2025-03-20 11:23,AMZN,BUY,2,211.265,211.861,1.192,15007.16
2025-03-20 11:33,MSFT,BUY,1,440.116,439.759,-0.357,15006.8
2025-03-20 11:39,AMZN,BUY,2,213.056,213.522,0.932,15007.73
2025-03-20 11:46,JPM,BUY,2,177.126,177.056,-0.14,15007.59
2025-03-20 11:57,MSFT,BUY,1,434.795,435.759,0.964,15008.55
2025-03-20 12:03,MSFT,BUY,1,431.234,429.469,-1.765,15006.78
2025-03-20 12:13,GOOGL,BUY,2,194.74,193.942,-1.596,15005.18
2025-03-20 12:18,GOOGL,BUY,2,195.911,196.837,1.852,15007.03
2025-03-20 12:24,MSFT,BUY,1,437.981,439.884,1.903,15008.93
2025-03-20 12:36,AMZN,BUY,2,211.955,211.409,-1.092,15007.84
2025-03-20 12:42,GOOGL,BUY,2,192.151,191.757,-0.788,15007.05
2025-03-20 12:48,MSFT,BUY,1,434.239,434.492,0.253,15007.3
2025-03-20 12:56,JPM,BUY,2,180.788,180.741,-0.094,15007.21
2025-03-20 13:00,KO,BUY,6,65.255,64.907,-2.088,15005.12
2025-03-20 13:06,AMZN,BUY,2,212.878,211.645,-2.466,15002.65
2025-03-20 13:17,AAPL,BUY,1,262.256,263.349,1.093,15003.74
2025-03-20 13:23,JPM,BUY,2,183.001,182.86,-0.282,15003.46
2025-03-20 13:34,KO,BUY,6,65.003,64.852,-0.906,15002.55
2025-03-20 13:40,KO,BUY,6,65.75,65.744,-0.036,15002.51
2025-03-20 13:45,KO,BUY,6,65.147,65.448,1.806,15004.32
2025-03-20 13:57,JPM,BUY,2,180.434,179.426,-2.016,15002.3
2025-03-20 14:08,AMZN,BUY,2,215.062,215.057,-0.01,15002.29
2025-03-20 14:16,AMZN,BUY,2,214.658,215.472,1.628,15003.92
