timestamp,asset,side,quantity,entry_price,exit_price,profit_loss,balance
2025-04-01 09:30,TSLA,BUY,17,412.134,401.86,-174.658,19825.34
2025-04-01 09:37,NVDA,BUY,37,148.562,150.224,61.494,19886.83
2025-04-01 09:42,COIN,BUY,20,269.96,266.878,-61.64,19825.19
2025-04-01 09:45,COIN,BUY,28,269.679,263.929,-161.0,19664.19
2025-04-01 09:49,AMD,BUY,44,175.638,171.798,-168.96,19495.23
2025-04-01 09:52,COIN,BUY,24,270.39,264.487,-141.672,19353.56
2025-04-01 09:56,TSLA,BUY,18,415.464,406.506,-161.244,19192.32
2025-04-01 10:06,COIN,BUY,14,269.348,259.395,-139.342,19052.98
2025-04-01 10:11,AMD,BUY,31,175.394,171.995,-105.369,18947.61
2025-04-01 10:12,COIN,BUY,26,270.38,264.045,-164.71,18782.9
2025-04-01 10:14,TSLA,BUY,16,415.772,405.325,-167.152,18615.75
2025-04-01 10:24,AMD,BUY,28,175.734,170.434,-148.4,18467.35
2025-04-02 09:30,MSFT,BUY,2,433.691,432.357,-2.668,18464.68
2025-04-02 10:22,MSFT,BUY,2,434.663,437.163,5.0,18469.68
2025-04-02 12:58,AMZN,BUY,4,214.822,213.94,-3.528,18466.15
2025-04-02 15:20,AMZN,BUY,4,214.557,213.008,-6.196,18459.95
2025-04-03 09:30,AMZN,BUY,4,215.011,217.046,8.14,18468.09
2025-04-03 12:02,MSFT,BUY,2,435.942,442.094,12.304,18480.39
2025-04-03 14:06,GOOGL,BUY,4,195.117,197.396,9.116,18489.51
2025-04-03 14:54,MSFT,BUY,2,434.353,439.196,9.686,18499.2
2025-04-04 09:30,MSFT,BUY,2,434.484,437.714,6.46,18505.66
2025-04-04 12:28,AAPL,BUY,3,264.36,262.831,-4.587,18501.07
2025-04-04 14:13,AMZN,BUY,4,215.095,214.375,-2.88,18498.19
2025-04-05 09:30,GOOGL,BUY,4,195.433,196.784,5.404,18503.59
2025-04-05 11:54,GOOGL,BUY,4,194.581,197.085,10.016,18513.61
2025-04-05 13:14,AAPL,BUY,3,264.465,268.236,11.313,18524.92
2025-04-06 09:30,AMZN,BUY,4,215.768,217.484,6.864,18531.78
2025-04-06 11:27,MSFT,BUY,2,435.634,439.41,7.552,18539.33
2025-04-06 14:07,AMZN,BUY,4,215.446,214.512,-3.736,18535.59
2025-04-06 15:17,AMZN,BUY,4,215.26,218.375,12.46,18548.05
2025-04-07 09:30,MSFT,BUY,2,435.257,440.202,9.89,18557.94
2025-04-07 10:47,MSFT,BUY,2,434.326,440.281,11.91,18569.85
2025-04-07 12:11,MSFT,BUY,2,435.608,432.397,-6.422,18563.43
2025-04-07 13:18,MSFT,BUY,2,433.429,435.845,4.832,18568.26
2025-04-07 15:29,GOOGL,BUY,4,195.385,197.989,10.416,18578.68
2025-04-08 09:30,MSFT,BUY,2,434.553,432.526,-4.054,18574.63
2025-04-08 11:07,GOOGL,BUY,4,195.133,197.389,9.024,18583.65
2025-04-08 13:27,AAPL,BUY,3,264.66,263.181,-4.437,18579.21
2025-04-08 14:21,AAPL,BUY,3,265.634,269.006,10.116,18589.33
2025-04-08 15:34,AAPL,BUY,3,265.134,267.903,8.307,18597.64
2025-04-09 09:30,AAPL,BUY,3,264.745,266.531,5.358,18603.0
2025-04-09 12:23,AMZN,BUY,4,215.313,218.397,12.336,18615.34
2025-04-09 14:03,AAPL,BUY,3,265.186,268.857,11.013,18626.35
2025-04-10 09:30,AAPL,BUY,3,263.828,265.509,5.043,18631.39
2025-04-10 10:27,MSFT,BUY,2,434.64,431.931,-5.418,18625.97
2025-04-10 11:18,AMZN,BUY,4,215.352,214.456,-3.584,18622.39
2025-04-10 12:09,MSFT,BUY,2,434.659,433.158,-3.002,18619.39
2025-04-10 12:58,MSFT,BUY,2,434.515,438.609,8.188,18627.58
2025-04-10 15:08,GOOGL,BUY,4,194.821,197.366,10.18,18637.76
2025-04-11 09:30,GOOGL,BUY,4,194.988,196.918,7.72,18645.48
2025-04-11 11:02,AMZN,BUY,4,215.793,216.903,4.44,18649.92
2025-04-11 13:23,GOOGL,BUY,4,194.441,197.145,10.816,18660.74
